Country,Gender,Age,Time,Start Time
GER,M,45,211.8333333,3.333333333
ITA,M,30,211.85,20.43333333
GER,M,45,211.85,21.28333333
GER,M,50,211.85,4.25
GER,M,40,211.85,25.95
MEX,M,30,211.85,25.35
NED,M,60,211.8666667,4.783333333
GER,M,45,211.8666667,1.933333333
GER,M,45,211.8666667,45.21666667
BRA,M,45,211.8666667,20.06666667
GBR,M,50,211.8833333,3.316666667
CAN,M,60,211.8833333,2.466666667
GER,M,50,211.8833333,1.416666667
GER,M,45,211.8833333,4.683333333
NED,M,45,211.8833333,5.45
SWE,M,40,211.9,4
GER,M,45,211.9,3.016666667
GER,M,40,211.9,1.433333333
CAN,M,50,211.9,5.633333333
GBR,M,40,211.9166667,20.9
VEN,M,50,211.9166667,20.05
GER,M,45,211.9333333,54.5
ESP,M,40,211.9333333,3.8
NED,M,50,211.95,6.066666667
GER,M,50,211.95,45.28333333
POL,M,35,211.95,5.45
GER,M,30,211.95,5.216666667
DEN,M,40,211.9666667,1.45
GER,M,35,211.9666667,4.766666667
GBR,M,40,211.9666667,1.383333333
GER,M,50,211.9666667,1.2
ESP,M,45,211.9833333,5.433333333
NED,M,30,211.9833333,5.316666667
ESP,M,55,211.9833333,2.216666667
GER,M,40,212,48.38333333
SUI,M,35,212,46.9
GER,M,35,212.0166667,24.3
GER,M,40,212.0166667,1.9
CAN,M,35,212.0166667,1.65
GER,M,40,212.0166667,4.516666667
ESP,M,30,212.0333333,23.85
GER,M,35,212.0333333,2.583333333
DEN,M,50,212.0333333,5.25
GER,M,50,212.0333333,3.716666667
GER,M,35,212.0333333,6.183333333
GER,M,35,212.05,3.083333333
AUT,M,30,212.05,6.55
GER,M,50,212.0666667,45.1
GER,M,40,212.0666667,21.61666667
GER,M,45,212.0666667,21.7
GER,M,35,212.0666667,4.2
GER,M,40,212.0833333,2.116666667
BRA,M,35,212.0833333,20.3
NED,M,35,212.0833333,46.41666667
GER,M,45,212.1,3.283333333
GBR,M,35,212.1,23.8
ARG,M,40,212.1,3.266666667
MAR,M,45,212.1,5.333333333
GBR,M,30,212.1166667,25.3
GER,M,30,212.1166667,1.166666667
GER,M,45,212.1333333,20.78333333
MEX,M,30,212.1333333,1.083333333
GER,M,35,212.1333333,27.75
GER,M,30,212.1333333,3.266666667
GER,M,50,212.1333333,2.783333333
GBR,M,35,212.15,3.716666667
DEN,M,35,212.15,2.883333333
USA,M,50,212.15,3.083333333
ITA,M,45,212.1666667,20.91666667
GER,M,40,212.1666667,4.433333333
BUL,M,40,212.1666667,24.03333333
ESP,M,45,212.1833333,21.35
GER,M,40,212.1833333,6.5
BEL,M,50,212.1833333,24.15
GER,M,45,212.1833333,5.616666667
GER,M,45,212.2,3.65
GER,M,40,212.2,3.35
AUT,M,60,212.2,2.416666667
GER,M,45,212.2,4.033333333
BEL,M,40,212.2,4.083333333
SUI,M,50,212.2166667,2.35
ITA,M,45,212.2166667,4.466666667
DEN,M,45,212.2333333,3.75
GBR,M,30,212.2333333,21.36666667
GBR,M,40,212.2333333,20.65
TPE,M,40,212.2333333,4.116666667
GER,M,30,212.2333333,2.533333333
JPN,M,35,212.25,6.766666667
GER,M,55,212.25,26.48333333
ARG,M,45,212.25,20.25
GER,M,50,212.25,4.816666667
GER,M,40,212.2666667,22.6
GBR,M,35,212.2666667,48.13333333
ITA,M,40,212.2666667,20.41666667
GER,M,30,212.2666667,5.9
USA,M,40,212.2666667,21.7
KOS,M,55,212.2666667,20.43333333
ESP,M,35,212.2666667,3.4
GER,M,30,212.2666667,3.95
HUN,M,35,212.2666667,5.6
MAR,M,50,212.2833333,5.333333333
MAR,M,60,212.2833333,2.433333333
GER,M,55,212.2833333,5.85
FRA,M,40,212.2833333,0.8666666667
MAR,M,50,212.3,5.316666667
GER,M,45,212.3,3.45
DEN,M,50,212.3,6.533333333
GER,M,35,212.3,25.86666667
GER,M,35,212.3,3.833333333
JPN,M,55,212.3166667,2.416666667
CRC,M,35,212.3166667,3.8
ESP,M,35,212.3166667,45.31666667
FRA,M,45,212.3166667,20.56666667
GER,M,45,212.3166667,49.6
GER,M,35,212.3166667,21.1
GER,M,35,212.3333333,4.4
BEL,M,40,212.3333333,3.716666667
GER,M,35,212.3333333,53.93333333
USA,M,35,212.3333333,0.8166666667
NED,M,45,212.3333333,21.98333333
DEN,M,45,212.3666667,4.083333333
SWE,M,45,212.3666667,46.85
CAN,M,55,212.3833333,1.85
DEN,M,40,212.3833333,4.9
GER,M,35,212.4,23.05
NED,M,45,212.4,5.9
ITA,M,40,212.4166667,2.1
GBR,M,35,212.4166667,25.03333333
GER,M,45,212.4166667,21.53333333
BEL,M,40,212.4333333,6.433333333
SWE,M,40,212.4333333,22.75
GER,M,60,212.4333333,5.016666667
GBR,M,30,212.4333333,4.05
GER,M,45,212.4333333,5.116666667
GER,M,45,212.4333333,22.56666667
GER,M,50,212.45,2.3
FRA,M,50,212.45,4.066666667
GER,M,50,212.45,4.266666667
GER,M,45,212.4666667,5.983333333
DEN,M,45,212.4666667,3.416666667
ITA,M,55,212.4666667,3.166666667
ITA,M,45,212.4666667,4.733333333
GER,M,45,212.4833333,3.433333333
MAR,M,55,212.4833333,4.933333333
FRA,M,35,212.4833333,20.83333333
GER,M,35,212.4833333,20.38333333
NOR,M,40,212.4833333,3.883333333
BRA,M,40,212.4833333,24.73333333
GER,M,35,212.4833333,50.65
GER,M,35,212.4833333,22.75
NZL,M,45,212.5,20.18333333
BEL,M,35,212.5,6.433333333
POL,M,30,212.5,20.71666667
GER,M,50,212.5,4.3
GER,M,40,212.5,5.116666667
ITA,M,45,212.5166667,47.45
GER,M,35,212.5166667,45.11666667
SWE,M,40,212.5166667,21.05
GBR,M,35,212.5333333,22.8
ITA,M,50,212.5333333,3.1
IRL,M,40,212.5333333,4.716666667
ARG,M,30,212.5333333,21.81666667
GBR,M,50,212.55,20.86666667
GBR,M,50,212.55,4.283333333
GER,M,45,212.55,2.683333333
GER,M,30,212.55,3.533333333
DEN,M,35,212.55,5.05
NED,M,35,212.55,2.85
GER,M,45,212.5666667,3.283333333
NED,M,35,212.5666667,2.85
GER,M,55,212.5833333,2.4
GER,M,50,212.5833333,1.866666667
NZL,M,45,212.6,20.05
FIN,M,45,212.6166667,5.566666667
FRA,M,30,212.6166667,21.66666667
GER,M,35,212.6333333,23.96666667
FRA,M,30,212.6333333,3.8
NED,M,50,212.6333333,5.583333333
SUI,M,30,212.6333333,27.53333333
GER,M,40,212.65,23.3
NOR,M,50,212.65,3.966666667
NED,M,50,212.65,31.36666667
BRA,M,30,212.6666667,3.333333333
CHI,M,45,212.6666667,21.75
IRL,M,40,212.6666667,20.81666667
SWE,M,45,212.6666667,5.783333333
NED,M,35,212.6833333,20.2
FRA,M,40,212.6833333,3.966666667
ESP,M,35,212.6833333,22.31666667
GER,M,40,212.6833333,3.566666667
NOR,M,40,212.6833333,3.566666667
FRA,M,55,212.7,2.233333333
ITA,M,40,212.7,20.61666667
USA,M,45,212.7,2.083333333
MAR,M,45,212.7333333,8.15
DEN,M,45,212.7333333,6.133333333
GER,M,40,212.7333333,21.41666667
USA,M,35,212.7333333,5.05
BRA,M,35,212.7333333,5.433333333
DEN,M,50,212.7333333,22.83333333
GER,M,30,212.75,23.7
GER,M,45,212.75,4.216666667
SUI,M,40,212.75,6.233333333
GER,M,30,212.75,45.55
USA,M,50,212.7666667,6.016666667
GER,M,35,212.7666667,45.55
GER,M,40,212.7666667,20.75
DEN,M,40,212.7666667,23.85
POL,M,35,212.7833333,1.616666667
GER,M,55,212.7833333,4
BRA,M,40,212.7833333,25.28333333
RUS,M,50,212.8166667,22.53333333
FIN,M,40,212.8166667,20.6
GER,M,40,212.8166667,20.05
GER,M,50,212.8166667,20.75
GBR,M,30,212.8166667,49.46666667
DEN,M,35,212.8166667,3.433333333
ESP,M,45,212.8166667,1.1
NED,M,35,212.8333333,5.3
CHN,M,35,212.8333333,3.183333333
GBR,M,45,212.8333333,5.166666667
GER,M,40,212.8333333,4
ITA,M,45,212.8333333,2.5
FRA,M,30,212.85,2.533333333
DEN,M,35,212.85,3.466666667
GBR,M,35,212.8666667,45.5
GER,M,50,212.8666667,3.833333333
GER,M,40,212.8666667,3.75
AUS,M,35,212.8666667,2.533333333
ITA,M,60,212.8833333,5.85
GER,M,40,212.8833333,45.66666667
SWE,M,40,212.8833333,6.45
GER,M,40,212.8833333,23.03333333
GBR,M,55,212.9,27.03333333
GER,M,30,212.9,20.36666667
GER,M,35,212.9166667,29.85
ESP,M,35,212.9166667,21.26666667
CHN,M,60,212.9333333,20.71666667
BRA,M,50,212.9333333,21.58333333
IRL,M,50,212.9333333,22.76666667
GER,M,30,212.9333333,23.56666667
GER,M,35,212.95,20.51666667
KOS,M,35,212.95,20.41666667
DEN,M,35,212.95,2.833333333
USA,M,45,212.95,4.966666667
NED,M,35,212.95,25.95
GER,M,45,212.95,1.016666667
GER,M,55,212.9666667,3.866666667
USA,M,30,212.9666667,1.933333333
GER,M,35,212.9666667,4.733333333
NED,M,40,212.9833333,5.433333333
NOR,M,40,212.9833333,6.6
DEN,M,50,212.9833333,4.65
GER,M,30,212.9833333,26.2
BEL,M,35,213,20.3
USA,M,55,213,2.433333333
GER,M,35,213,20.71666667
FRA,M,40,213,0.85
GER,M,45,213,2.166666667
ITA,M,45,213,6.283333333
GBR,M,45,213,21.03333333
GER,M,35,213.0166667,52.68333333
GBR,M,45,213.0166667,7.45
GER,M,60,213.0166667,4.733333333
GER,M,45,213.0333333,4.3
GER,M,55,213.0333333,2.116666667
IRL,M,40,213.0333333,4.05
GER,M,45,213.0333333,5.933333333
GBR,M,35,213.0333333,22.18333333
GER,M,50,213.05,2.733333333
POR,M,40,213.05,24.7
USA,M,40,213.05,4.816666667
FRA,M,35,213.0666667,5.116666667
GER,M,30,213.0666667,20.26666667
JPN,M,45,213.0666667,0.9166666667
GER,M,40,213.0666667,3.633333333
CHI,M,60,213.0666667,20.65
GER,M,35,213.0833333,1.916666667
FRA,M,35,213.0833333,5.883333333
GER,M,35,213.1,24.28333333
SVK,M,45,213.1,20.21666667
GER,M,50,213.1,22.3
GER,M,35,213.1,22.66666667
GER,M,40,213.1166667,45.18333333
GER,M,50,213.1166667,22.46666667
GER,M,55,213.1166667,4.7
MEX,M,50,213.1333333,4.8
BEL,M,40,213.1333333,3.683333333
GER,M,35,213.1333333,21.48333333
RUS,M,35,213.1333333,2.233333333
GER,M,45,213.1333333,2.2
NOR,M,40,213.1333333,21.08333333
RUS,M,35,213.15,2.216666667
GER,M,45,213.15,4.883333333
AUS,M,30,213.15,4.966666667
GBR,M,35,213.15,21.16666667
GER,M,45,213.15,4.5
GBR,M,35,213.1666667,47.96666667
GBR,M,45,213.1666667,45.48333333
GBR,M,35,213.1833333,25.26666667
GER,M,45,213.1833333,21.86666667
GBR,M,35,213.1833333,20.35
GER,M,45,213.1833333,4.8
AUS,M,35,213.1833333,4.383333333
GER,M,35,213.1833333,23.11666667
FRA,M,30,213.1833333,2.933333333
GER,M,45,213.1833333,7.55
GER,M,40,213.2,23.98333333
GER,M,40,213.2,1.05
AUT,M,40,213.2,2.816666667
GER,M,30,213.2166667,24.01666667
GER,M,45,213.2166667,0.7833333333
GER,M,35,213.2166667,22.5
ITA,M,30,213.2166667,22.1
GER,M,45,213.2333333,2.833333333
NOR,M,30,213.2333333,46.8
GER,M,50,213.2333333,20.5
GER,M,35,213.2333333,2.833333333
SWE,M,50,213.25,45.03333333
FIJ,M,45,213.25,6.316666667
AUS,M,50,213.25,6.316666667
GUA,M,35,213.25,5.35
GER,M,45,213.25,25.31666667
GBR,M,35,213.2666667,26.98333333
FRA,M,35,213.2666667,2.616666667
GER,M,45,213.2833333,45.2
SUI,M,50,213.2833333,5.3
POL,M,35,213.2833333,21.15
GER,M,45,213.3,2.883333333
GER,M,40,213.3,21.48333333
BRA,M,30,213.3166667,2.583333333
GER,M,45,213.3166667,20.56666667
CHN,M,30,213.3166667,22.95
GER,M,50,213.3166667,3.8
GER,M,65,213.3166667,4.55
GBR,M,40,213.3333333,4.216666667
GER,M,55,213.3333333,2.866666667
ISL,M,35,213.3333333,6.75
GER,M,45,213.3333333,45.73333333
GER,M,45,213.3333333,5.266666667
GER,M,45,213.35,2.866666667
GER,M,45,213.35,22.3
GER,M,55,213.3666667,4.233333333
USA,M,35,213.3666667,22.48333333
GER,M,50,213.3666667,1.933333333
GER,M,40,213.3833333,24.78333333
GER,M,40,213.3833333,22.1
MAR,M,40,213.3833333,5.283333333
ISL,M,50,213.4,3.783333333
DEN,M,40,213.4,3.95
NED,M,40,213.4,3.383333333
GER,M,35,213.4,23.98333333
GER,M,35,213.4166667,45.13333333
BEL,M,30,213.4166667,0.6666666667
SLO,M,35,213.4166667,30.21666667
ITA,M,35,213.4333333,2.1
GER,M,60,213.4333333,1.2
GER,M,40,213.4333333,22.78333333
NED,M,40,213.45,24.66666667
SUI,M,35,213.45,4.3
SVK,M,35,213.45,22.96666667
ITA,M,40,213.4666667,3.416666667
GBR,M,40,213.4666667,5.516666667
SUI,M,45,213.4666667,23.21666667
GER,M,40,213.4666667,2.466666667
GBR,M,50,213.4666667,5.066666667
GER,M,50,213.4833333,20.48333333
ESP,M,55,213.4833333,4.533333333
CHN,M,50,213.4833333,2.716666667
POL,M,45,213.4833333,5.016666667
GER,M,45,213.4833333,2.7
ESP,M,35,213.5,20.18333333
RUS,M,45,213.5,20.68333333
GER,M,30,213.5,1.766666667
GER,M,35,213.5166667,4.55
GBR,M,30,213.5166667,21.7
GER,M,45,213.5166667,3.25
COL,M,35,213.5166667,4.433333333
GER,M,55,213.5166667,25.3
USA,M,35,213.5166667,45.11666667
ESP,M,40,213.5333333,5.316666667
ITA,M,45,213.55,4.633333333
GER,M,45,213.5666667,5.833333333
GER,M,40,213.5666667,24.58333333
ITA,M,35,213.5666667,46.4
DEN,M,55,213.5666667,4.7
GER,M,40,213.5666667,21.15
AUT,M,40,213.5833333,21.03333333
GER,M,35,213.5833333,20.66666667
GER,M,50,213.5833333,22.76666667
IND,M,40,213.6,2.2
GBR,M,60,213.6,20.66666667
GER,M,55,213.6,4.433333333
FIN,M,55,213.6,20.45
GER,M,35,213.6166667,5.983333333
GBR,M,55,213.6166667,46.06666667
GER,M,45,213.6166667,1.716666667
GER,M,50,213.6333333,0.85
BRA,M,35,213.65,2.533333333
GER,M,35,213.65,21.5
DEN,M,45,213.65,20.71666667
GBR,M,55,213.65,25.36666667
GER,M,45,213.65,20.11666667
AUT,M,40,213.65,2.2
BEL,M,30,213.6666667,20.21666667
USA,M,40,213.6666667,21.25
POL,M,45,213.6666667,20.2
USA,M,35,213.6666667,28.05
GER,M,40,213.6833333,27.83333333
AUT,M,45,213.6833333,20.88333333
FRA,M,50,213.6833333,21.16666667
GER,M,45,213.7,28.7
ITA,M,45,213.7,24.91666667
ESP,M,45,213.7,4.066666667
MAR,M,50,213.7,5.316666667
GER,M,45,213.7,2.933333333
GER,M,40,213.7166667,4.116666667
ESP,M,40,213.7166667,4.05
ARG,M,45,213.7166667,32.36666667
NOR,M,40,213.7166667,6.033333333
ITA,M,50,213.7166667,4.85
GER,M,30,213.7166667,24.18333333
GER,M,35,213.7333333,6.7
ITA,M,30,213.7333333,28.46666667
GER,M,50,213.7333333,23.08333333
GER,M,50,213.75,1.566666667
MAR,M,45,213.75,5.716666667
GER,M,50,213.75,4.333333333
ITA,M,45,213.75,5.55
GER,M,40,213.7666667,23.08333333
GBR,M,35,213.7833333,0.75
RUS,M,30,213.7833333,5.633333333
GBR,M,45,213.7833333,23.6
NED,M,35,213.7833333,20.68333333
ARG,M,40,213.7833333,2.816666667
USA,M,35,213.7833333,3.083333333
DEN,M,40,213.8,3
GER,M,50,213.8,5.016666667
DEN,M,55,213.8166667,3.7
GER,M,50,213.8166667,1.9
LAT,M,40,213.8166667,3.8
SLO,M,35,213.8166667,4.616666667
FRA,M,35,213.8166667,4.866666667
POL,M,35,213.8166667,21.78333333
GER,M,45,213.8166667,1.283333333
RUS,M,45,213.8333333,3.6
POL,M,35,213.8333333,1.833333333
GER,M,50,213.85,3.266666667
AUS,M,40,213.85,7.116666667
USA,M,35,213.85,22.45
GER,M,35,213.85,22.56666667
GER,M,40,213.85,1.15
USA,M,30,213.85,21.65
SWE,M,50,213.8666667,20.71666667
GER,M,55,213.8666667,3.25
GER,M,50,213.8833333,4.166666667
GER,M,45,213.8833333,6.533333333
GBR,M,40,213.8833333,1.9
POL,M,45,213.8833333,3.4
GER,M,35,213.9,26.86666667
GER,M,50,213.9,3.383333333
ITA,M,30,213.9,24.71666667
ITA,M,40,213.9,4.7
ESP,M,35,213.9,20.71666667
GER,M,40,213.9166667,5.866666667
BEL,M,40,213.9166667,2.7
SWE,M,35,213.9166667,4.95
POL,M,50,213.9333333,6.05
GBR,M,30,213.9333333,2.25
USA,M,40,213.9333333,6.516666667
ESP,M,50,213.95,2.666666667
GER,M,40,213.95,20.5
GER,M,50,213.9666667,3.7
GER,M,50,213.9666667,3.533333333
GER,M,60,213.9666667,5.55
RUS,M,35,213.9666667,21.38333333
GER,M,30,213.9666667,3.65
ISR,M,40,213.9666667,2.683333333
HKG,M,45,213.9833333,22.56666667
GER,M,30,214,20.88333333
USA,M,30,214,0.7166666667
USA,M,45,214,21.43333333
ISR,M,45,214,2.1
MEX,M,35,214.0166667,1.933333333
BRA,M,35,214.0166667,54.58333333
GER,M,35,214.0166667,20.26666667
ITA,M,40,214.0166667,23.05
EST,M,40,214.0166667,2.966666667
GER,M,30,214.0166667,5.733333333
POR,M,30,214.0333333,23.13333333
DEN,M,60,214.05,4.933333333
GER,M,50,214.05,3.283333333
FRA,M,50,214.05,1.883333333
NOR,M,50,214.05,3.883333333
GER,M,40,214.05,45.58333333
FIN,M,45,214.0666667,29.13333333
GBR,M,35,214.0833333,4.083333333
ITA,M,50,214.0833333,5.783333333
GER,M,45,214.0833333,4.283333333
MEX,M,45,214.0833333,7.033333333
GBR,M,50,214.0833333,4.783333333
BRA,M,45,214.0833333,25.51666667
GER,M,50,214.1,22.7
ITA,M,55,214.1,4.866666667
GER,M,50,214.1,5.25
FRA,M,50,214.1,5.483333333
GER,M,40,214.1166667,22.85
DEN,M,50,214.1166667,21.5
CAN,M,55,214.1166667,1.683333333
GER,M,35,214.1166667,5.233333333
GER,M,35,214.1333333,20.9
FRA,M,45,214.1333333,20.98333333
GBR,M,40,214.15,46.9
NED,M,35,214.15,22.58333333
GER,M,30,214.15,46.85
GER,M,45,214.15,20.93333333
DEN,M,35,214.15,23.48333333
GER,M,50,214.1666667,20.18333333
COL,M,35,214.1666667,5.416666667
GER,M,35,214.1666667,45.56666667
GER,M,40,214.1666667,5.366666667
GER,M,55,214.1666667,4.683333333
USA,M,50,214.1666667,5.066666667
GER,M,35,214.1666667,4.083333333
DEN,M,45,214.1833333,2.916666667
GER,M,40,214.1833333,3.6
GER,M,35,214.1833333,0.9
GER,M,40,214.1833333,5.883333333
SWE,M,45,214.1833333,25.25
GER,M,40,214.1833333,21.31666667
GER,M,55,214.2,3.3
GER,M,30,214.2,27.85
GER,M,55,214.2,6.65
MEX,M,35,214.2,2.7
FRA,M,40,214.2,23.68333333
GER,M,45,214.2,1.75
GER,M,35,214.2166667,22.58333333
GER,M,50,214.2333333,2.616666667
MEX,M,30,214.2333333,27.5
ARG,M,55,214.2333333,6.383333333
BEL,M,30,214.25,23.4
CAN,M,45,214.25,3.15
ISR,M,45,214.25,2.55
GER,M,45,214.25,2.366666667
DEN,M,50,214.25,4.266666667
POL,M,40,214.2666667,3.233333333
GER,M,55,214.2666667,5.733333333
GER,M,35,214.2666667,5.883333333
GBR,M,35,214.2666667,1.583333333
GER,M,40,214.2833333,4.183333333
GER,M,55,214.3,4.716666667
NOR,M,35,214.3,46.81666667
GER,M,35,214.3166667,2.25
GER,M,30,214.3166667,3.316666667
ITA,M,45,214.3166667,20.33333333
MEX,M,30,214.3333333,4.25
GER,M,40,214.3333333,24.8
ESP,M,55,214.35,25
GER,M,40,214.35,6.45
GBR,M,40,214.35,1.233333333
NED,M,35,214.35,5.033333333
KUW,M,35,214.35,3.883333333
POL,M,45,214.35,20.11666667
CHN,M,40,214.35,27.61666667
GER,M,50,214.3666667,5.266666667
GER,M,35,214.3666667,46.38333333
ESP,M,40,214.3833333,20.53333333
GER,M,55,214.3833333,22.18333333
ESP,M,40,214.3833333,2.65
USA,M,55,214.4,6.016666667
BRA,M,40,214.4,21.76666667
PHI,M,40,214.4166667,1.466666667
NOR,M,30,214.4333333,20.96666667
DEN,M,55,214.4333333,1
DEN,M,40,214.45,6.416666667
GER,M,35,214.45,1.383333333
POL,M,50,214.45,3.5
RUS,M,35,214.45,21.91666667
GER,M,35,214.45,21.58333333
DEN,M,35,214.4666667,5.6
RUS,M,40,214.4666667,5.116666667
GER,M,35,214.4666667,5.05
USA,M,40,214.4666667,22.6
CRC,M,40,214.4666667,21.56666667
GER,M,35,214.4666667,6.066666667
DEN,M,50,214.4833333,1.95
USA,M,30,214.4833333,5.066666667
POL,M,50,214.4833333,3.983333333
GER,M,30,214.4833333,2.416666667
LUX,M,45,214.4833333,22.41666667
DEN,M,50,214.4833333,2.833333333
GER,M,50,214.5,5.016666667
GER,M,55,214.5,23.01666667
GER,M,35,214.5,28.2
CHN,M,45,214.5,4.9
GER,M,35,214.5,20.78333333
GER,M,50,214.5,2.683333333
NED,M,40,214.5,3.65
GER,M,40,214.5,4.816666667
USA,M,40,214.5,26.61666667
GER,M,50,214.5,4.033333333
GBR,M,40,214.5,21.06666667
NOR,M,45,214.5166667,5.483333333
FRA,M,45,214.5333333,20.53333333
GER,M,50,214.5333333,45.26666667
GER,M,30,214.5333333,2.666666667
ITA,M,60,214.5333333,4.866666667
BRA,M,45,214.5333333,3.466666667
POR,M,45,214.5333333,3.2
SUI,M,45,214.55,22
ESP,M,45,214.55,23.21666667
GER,M,45,214.55,20.38333333
SUI,M,35,214.55,20.4
GER,M,40,214.5666667,24.15
GER,M,35,214.5666667,52.86666667
GER,M,50,214.5666667,52.86666667
NED,M,40,214.5666667,6.6
HKG,M,35,214.5666667,0.9666666667
USA,M,35,214.5833333,20.16666667
GER,M,30,214.5833333,1.75
GUA,M,35,214.5833333,20.58333333
GER,M,50,214.5833333,3.033333333
CAN,M,40,214.5833333,21.85
GER,M,40,214.5833333,2.4
MAR,M,45,214.6,4.733333333
GER,M,45,214.6,2.666666667
GER,M,35,214.6,24.63333333
GBR,M,40,214.6166667,23.6
ITA,M,55,214.6166667,1.7
GER,M,50,214.6166667,1.15
GER,M,50,214.6333333,3.666666667
GER,M,50,214.6333333,5.333333333
GER,M,55,214.6333333,4.133333333
GBR,M,45,214.6333333,23.13333333
GER,M,45,214.65,2.933333333
IRL,M,40,214.65,22.48333333
GER,M,35,214.65,50.01666667
GBR,M,35,214.6666667,20.13333333
BRA,M,30,214.6666667,21.16666667
BEL,M,35,214.6666667,4.983333333
NOR,M,35,214.6833333,21.58333333
NED,M,45,214.6833333,53.61666667
GBR,M,45,214.6833333,2.933333333
GER,M,35,214.6833333,22.06666667
GER,M,40,214.7,25.1
DEN,M,50,214.7,23.18333333
GER,M,50,214.7,24.73333333
USA,M,45,214.7,20.26666667
GER,M,40,214.7166667,3.616666667
SLO,M,40,214.7166667,23.63333333
SWE,M,45,214.7166667,4.116666667
GER,M,35,214.7333333,20.86666667
GER,M,50,214.75,1.283333333
FRA,M,45,214.75,20.48333333
GER,M,50,214.75,24.95
ITA,M,40,214.7666667,48.11666667
GER,M,45,214.7666667,3.75
USA,M,35,214.7666667,23.65
GER,M,65,214.7666667,0.5333333333
GER,M,35,214.7833333,3.2
FRA,M,60,214.7833333,5.75
GER,M,45,214.7833333,5.55
AUS,M,40,214.7833333,3.4
SIN,M,35,214.7833333,2.566666667
MEX,M,35,214.7833333,21.8
NED,M,45,214.7833333,21.05
SVK,M,35,214.8,20.13333333
ITA,M,45,214.8,3.25
FRA,M,30,214.8,28.4
ESP,M,30,214.8,25.68333333
GER,M,30,214.8,6.283333333
USA,M,65,214.8166667,21.03333333
DEN,M,45,214.8166667,23.3
ITA,M,45,214.8166667,5.533333333
BLR,M,35,214.8333333,2.683333333
ITA,M,45,214.8333333,4.166666667
TPE,M,40,214.8333333,4.1
GER,M,55,214.8333333,0.65
GER,M,35,214.85,4.966666667
FRA,M,35,214.85,1.083333333
GER,M,45,214.8666667,46.11666667
GER,M,40,214.8666667,3.966666667
GBR,M,35,214.8666667,2.783333333
GER,M,35,214.8666667,45.26666667
LAT,M,45,214.8833333,1.966666667
GER,M,35,214.8833333,46.83333333
GER,M,50,214.8833333,1.266666667
AUT,M,40,214.8833333,2.95
ESP,M,45,214.8833333,3.75
ITA,M,50,214.9,3.05
ARG,M,45,214.9,20.56666667
GER,M,40,214.9,21.75
GER,M,35,214.9,46.93333333
LUX,M,50,214.9166667,20.58333333
GER,M,55,214.9166667,23.63333333
GER,M,35,214.9166667,20.53333333
GER,M,50,214.9166667,20.05
ITA,M,45,214.9333333,2.966666667
GER,M,50,214.9333333,45.18333333
DEN,M,45,214.9333333,20.71666667
GER,M,50,214.9333333,21.75
FRA,M,40,214.9333333,1.35
CHI,M,45,214.95,21.21666667
ITA,M,45,214.95,4.266666667
FRA,M,30,214.95,21.5
GER,M,30,214.95,20.8
AUT,M,35,214.95,45.13333333
GER,M,60,214.9666667,0.6833333333
NOR,M,45,214.9666667,45.05
BRA,M,55,214.9666667,22.76666667
BRA,M,55,214.9833333,4.583333333
GER,M,35,214.9833333,45.5
POL,M,35,214.9833333,20.2
FRA,M,30,214.9833333,4.966666667
FRA,M,45,214.9833333,3.683333333
GER,M,35,215,4.216666667
GER,M,45,215,1.266666667
GBR,M,40,215.0166667,6.183333333
USA,M,50,215.0166667,45.58333333
GER,M,50,215.0166667,0.3166666667
GER,M,30,215.0166667,48.61666667
IRL,M,40,215.0166667,0.6833333333
CHN,M,30,215.0166667,21.81666667
GER,M,45,215.0333333,4.05
POR,M,45,215.0333333,5.15
GER,M,40,215.0333333,20.73333333
SWE,M,45,215.0333333,24
GER,M,30,215.0333333,45.95
NED,M,40,215.0333333,23.2
ITA,M,50,215.0333333,20.13333333
GER,M,45,215.05,20.06666667
GER,M,55,215.05,4.1
GER,M,45,215.05,3.266666667
FRA,M,30,215.05,27.46666667
NOR,M,35,215.05,0.6333333333
ESP,M,35,215.05,3
GER,M,45,215.05,4.366666667
ITA,M,45,215.0666667,25.11666667
GER,M,45,215.0666667,25.85
ESP,M,55,215.0666667,20.36666667
CAN,M,45,215.0666667,4.333333333
GER,M,45,215.0666667,3.366666667
GER,M,45,215.0833333,6.75
AUT,M,40,215.0833333,20.53333333
GER,M,45,215.0833333,3.9
CHN,M,35,215.1,5.516666667
SWE,M,45,215.1,5.016666667
GER,M,35,215.1,20.8
FIN,M,40,215.1166667,20.83333333
POL,M,35,215.1166667,3.933333333
SWE,M,30,215.1166667,5.033333333
GER,M,35,215.1333333,6.516666667
NED,M,50,215.1333333,0.2666666667
FRA,M,35,215.1333333,2.833333333
GER,M,45,215.15,6.766666667
ARG,M,55,215.15,2.583333333
CHN,M,60,215.15,3.183333333
GER,M,45,215.15,5.416666667
GBR,M,30,215.1666667,4.983333333
TPE,M,35,215.1833333,22.56666667
POL,M,40,215.2,25.86666667
GER,M,35,215.2,2.366666667
GER,M,45,215.2,1.883333333
COL,M,35,215.2,6.55
CHN,M,35,215.2166667,22.76666667
ITA,M,45,215.2166667,22.01666667
GER,M,50,215.2166667,6.066666667
GBR,M,45,215.2166667,3.883333333
SWE,M,50,215.2333333,46.51666667
GER,M,35,215.2333333,22.45
GER,M,50,215.2333333,2.4
AUS,M,35,215.2333333,56.08333333
MEX,M,45,215.25,3.516666667
